Date,Open,High,Low,Close,Adj Close,Volume
2017-08-16,70.129997,71.760002,70.099998,71.550003,64.268761,443800
2017-08-17,71.070000,71.070000,69.059998,69.110001,62.077072,385300
2017-08-18,69.040001,69.889999,68.459999,69.309998,62.256725,359500
2017-08-21,69.510002,70.010002,69.370003,69.400002,62.337578,294600
2017-08-22,69.720001,70.930000,69.660004,70.889999,63.675930,316000
2017-08-23,70.459999,71.779999,70.099998,71.440002,64.169968,466300
2017-08-24,71.580002,71.580002,70.610001,70.669998,63.478321,336900
2017-08-25,71.110001,71.300003,70.669998,70.879997,63.666950,536200
2017-08-28,71.080002,71.360001,70.389999,71.239998,63.990314,542700
2017-08-29,70.570000,72.199997,70.279999,71.919998,64.601112,281100
2017-08-30,71.769997,73.209999,71.300003,72.849998,65.436462,313000
2017-08-31,73.360001,73.570000,72.370003,72.419998,65.050247,307800
2017-09-01,72.860001,73.650002,72.790001,73.360001,65.894577,286400
2017-09-05,73.730003,75.199997,73.339996,74.040001,66.505379,493700
2017-09-06,74.320000,74.889999,74.029999,74.580002,66.990425,389900
2017-09-07,74.660004,75.080002,73.199997,73.589996,66.101173,516500
2017-09-08,73.300003,74.029999,72.529999,74.000000,66.469460,472600
2017-09-11,74.489998,74.589996,73.449997,73.550003,66.065239,502600
2017-09-12,73.669998,74.839996,72.790001,74.800003,67.188026,352700
2017-09-13,74.260002,74.650002,73.800003,73.870003,66.352684,330000
2017-09-14,73.489998,73.489998,72.180000,72.430000,65.059242,693500
2017-09-15,72.290001,72.760002,71.169998,72.449997,65.077194,862800
2017-09-18,72.629997,73.500000,72.339996,73.139999,65.696991,572200
2017-09-19,73.220001,74.180000,72.320000,73.839996,66.325722,422500
2017-09-20,74.099998,76.099998,74.099998,75.580002,67.888672,835500
2017-09-21,75.269997,75.529999,73.970001,74.139999,66.595184,392700
2017-09-22,73.669998,74.790001,73.529999,74.349998,66.783836,320900
2017-09-25,74.250000,75.129997,73.639999,74.550003,66.963478,323200
2017-09-26,74.839996,75.489998,74.230003,74.339996,66.774857,319500
2017-09-27,75.050003,76.150002,73.860001,76.099998,68.355743,623600
2017-09-28,76.559998,76.980003,75.150002,76.260002,68.499458,318300
2017-09-29,76.279999,76.639999,75.989998,76.169998,68.418625,436700
2017-10-02,76.279999,78.099998,76.129997,78.010002,70.071381,416300
2017-10-03,78.220001,78.320000,77.010002,77.680000,69.774971,277400
2017-10-04,77.680000,78.099998,77.019997,77.139999,69.289894,383500
2017-10-05,77.610001,78.279999,77.070000,77.739998,69.828857,419200
2017-10-06,77.389999,77.550003,76.120003,76.309998,68.544373,373100
2017-10-09,76.309998,76.309998,74.430000,75.099998,67.457497,336800
2017-10-10,75.290001,75.580002,74.889999,75.279999,67.619194,238400
2017-10-11,75.360001,76.360001,75.360001,75.620003,67.924583,436000
2017-10-12,75.529999,76.120003,75.230003,75.620003,67.924583,285700
2017-10-13,77.000000,77.480003,76.190002,76.529999,68.741989,298900
2017-10-16,76.839996,76.900002,74.839996,75.150002,67.502419,481000
2017-10-17,74.870003,75.930000,74.790001,74.849998,67.232956,329000
2017-10-18,74.870003,76.050003,74.709999,75.959999,68.229996,440900
2017-10-19,75.580002,75.970001,74.489998,75.949997,68.221016,338800
2017-10-20,76.750000,77.209999,75.910004,77.120003,69.271927,371700
2017-10-23,76.860001,77.000000,76.110001,76.339996,68.571320,471900
2017-10-24,76.500000,77.540001,76.190002,77.519997,69.631241,278300
2017-10-25,77.610001,77.610001,75.949997,76.099998,68.355743,325800
2017-10-26,77.750000,79.699997,77.180000,78.419998,70.439659,830300
2017-10-27,77.940002,78.320000,77.129997,78.250000,70.286949,486600
2017-10-30,77.709999,78.070000,76.430000,76.739998,68.930618,393800
2017-10-31,76.690002,77.500000,76.440002,76.839996,69.020424,598400
2017-11-01,78.059998,79.989998,77.370003,77.750000,69.837830,614800
2017-11-02,77.889999,78.690002,77.889999,78.500000,70.511513,724100
2017-11-03,78.389999,78.389999,77.110001,77.400002,69.523453,259000
2017-11-06,77.559998,77.900002,76.570000,77.160004,69.307869,403500
2017-11-07,76.970001,77.269997,76.430000,76.879997,69.056366,330400
2017-11-08,76.730003,77.540001,76.230003,77.190002,69.334831,317600
2017-11-09,76.230003,76.910004,76.010002,76.190002,68.436584,346600
2017-11-10,76.480003,76.540001,74.889999,75.559998,67.870697,386100
2017-11-13,75.400002,76.449997,75.209999,75.290001,67.628174,739400
2017-11-14,74.800003,75.220001,73.440002,74.199997,66.649094,609700
2017-11-15,73.570000,74.940002,72.690002,74.389999,66.819763,664600
2017-11-16,74.389999,74.720001,73.900002,74.300003,67.145096,565000
2017-11-17,74.000000,74.660004,73.690002,74.360001,67.199326,296800
2017-11-20,74.150002,75.599998,74.120003,75.589996,68.310867,304700
2017-11-21,76.349998,76.349998,75.800003,76.250000,68.907310,385300
2017-11-22,76.440002,76.989998,76.150002,76.269997,68.925407,230100
2017-11-24,76.800003,76.800003,75.660004,75.809998,68.509674,104000
2017-11-27,75.860001,76.059998,74.699997,75.889999,68.581985,488100
2017-11-28,75.889999,76.410004,74.800003,76.360001,69.006737,340300
2017-11-29,76.760002,78.489998,76.519997,77.809998,70.317078,446900
2017-11-30,78.169998,78.959999,77.800003,78.610001,71.040054,425900
2017-12-01,78.739998,79.730003,76.930000,78.570000,71.003906,629200
2017-12-04,79.669998,81.980003,79.669998,81.620003,73.760216,797900
2017-12-05,81.300003,81.300003,79.550003,80.480003,72.729996,439800
2017-12-06,80.529999,81.690002,80.529999,81.199997,73.380646,435200
2017-12-07,81.089996,81.940002,80.910004,81.800003,73.922882,464700
2017-12-08,82.330002,83.320000,81.529999,83.070000,75.070572,571100
2017-12-11,83.290001,83.989998,82.910004,83.660004,75.603745,529200
2017-12-12,83.620003,84.410004,83.370003,83.680000,75.621826,319300
2017-12-13,83.629997,84.080002,82.849998,83.980003,75.892937,368500
2017-12-14,83.900002,84.360001,82.349998,82.440002,74.501228,575600
2017-12-15,82.940002,83.169998,82.089996,82.709999,74.745239,788700
2017-12-18,83.559998,84.510002,83.410004,84.029999,75.938118,434800
2017-12-19,84.029999,84.250000,83.220001,83.790001,75.721230,569800
2017-12-20,84.919998,85.760002,83.989998,85.480003,77.248489,337400
2017-12-21,85.879997,86.449997,85.209999,86.099998,77.808777,483200
2017-12-22,86.230003,86.370003,85.459999,86.320000,78.007599,168200
2017-12-26,86.220001,87.320000,86.029999,87.129997,78.739601,380900
2017-12-27,87.330002,87.330002,86.139999,86.599998,78.260635,191000
2017-12-28,86.750000,86.980003,86.050003,86.870003,78.504631,267600
2017-12-29,87.150002,87.150002,85.790001,85.790001,77.528625,258800
2018-01-02,86.629997,87.980003,85.790001,87.889999,79.426414,367100
2018-01-03,88.000000,88.680000,87.040001,88.269997,79.769821,388600
2018-01-04,88.860001,89.190002,88.059998,88.830002,80.275902,547600
2018-01-05,88.809998,89.250000,87.860001,88.449997,79.932487,480900
2018-01-08,88.760002,89.889999,87.900002,89.680000,81.044029,383100
2018-01-09,89.760002,89.760002,88.610001,88.940002,80.375298,530400
2018-01-10,89.150002,89.459999,88.379997,88.889999,80.330124,403500
2018-01-11,89.809998,90.849998,89.180000,90.830002,82.083305,509400
2018-01-12,91.239998,91.239998,89.959999,90.449997,81.739883,334800
2018-01-16,90.750000,92.180000,89.889999,90.930000,82.173676,512100
2018-01-17,91.110001,91.330002,90.790001,90.970001,82.209801,311900
2018-01-18,91.019997,91.620003,90.720001,91.169998,82.390556,317400
2018-01-19,91.250000,91.360001,90.570000,90.910004,82.155602,275700
2018-01-22,90.839996,91.449997,90.339996,91.110001,82.336334,579700
2018-01-23,91.019997,91.300003,89.389999,90.599998,81.875427,391600
2018-01-24,91.739998,92.260002,91.099998,91.870003,83.023148,395800
2018-01-25,92.639999,92.639999,90.379997,91.000000,82.236923,317100
2018-01-26,91.000000,91.870003,90.239998,91.699997,82.869507,290000
2018-01-29,91.459999,92.150002,91.099998,91.120003,82.345375,268600
2018-01-30,90.620003,91.220001,88.709999,88.760002,80.212646,347600
2018-01-31,89.349998,89.629997,87.089996,87.589996,79.155312,493100
2018-02-01,87.160004,88.150002,86.510002,87.190002,78.793816,569900
2018-02-02,86.459999,86.459999,84.860001,85.029999,76.841820,259300
2018-02-05,84.480003,86.120003,82.010002,82.349998,74.419914,493000
2018-02-06,80.400002,84.169998,79.839996,83.470001,75.432037,721600
2018-02-07,84.070000,86.709999,83.639999,84.320000,76.200188,385000
2018-02-08,84.430000,84.480003,80.940002,80.959999,73.163757,297800
2018-02-09,82.239998,83.360001,80.339996,82.980003,74.989235,458200
2018-02-12,83.809998,85.889999,83.040001,85.180000,76.977394,503200
2018-02-13,85.029999,86.599998,84.870003,86.300003,77.989548,422800
2018-02-14,85.489998,88.910004,85.290001,88.589996,80.059006,448100
2018-02-15,94.220001,94.790001,89.529999,91.470001,82.661667,1159300
2018-02-16,91.400002,95.720001,89.849998,94.570000,85.463142,1229700
2018-02-20,93.599998,95.970001,92.239998,92.720001,83.791306,744300
2018-02-21,92.790001,93.309998,91.690002,91.699997,82.869507,457300
2018-02-22,92.519997,92.519997,90.529999,91.370003,82.571289,389500
2018-02-23,91.779999,92.339996,90.830002,92.290001,83.402710,212400
2018-02-26,93.279999,93.680000,91.860001,93.320000,84.333519,461000
2018-02-27,93.099998,93.419998,92.470001,92.820000,83.881676,551800
2018-02-28,93.230003,93.690002,90.129997,90.169998,81.486870,406300
2018-03-01,90.949997,94.089996,90.809998,93.620003,84.604645,1373400
2018-03-02,92.959999,93.400002,91.029999,92.809998,83.872620,590200
2018-03-05,92.019997,93.849998,91.989998,93.160004,84.188934,356400
2018-03-06,93.500000,93.860001,92.190002,92.830002,83.890724,581500
2018-03-07,92.050003,94.870003,92.050003,94.309998,85.228165,750100
2018-03-08,94.370003,94.540001,91.089996,92.059998,83.194839,495500
2018-03-09,93.059998,93.500000,91.779999,92.620003,83.700943,483600
2018-03-12,92.660004,94.150002,92.660004,93.860001,84.821533,467100
2018-03-13,94.080002,95.080002,93.239998,93.290001,84.306396,558000
2018-03-14,94.349998,94.349998,90.949997,91.160004,82.381538,578500
2018-03-15,91.070000,91.349998,89.790001,89.879997,81.672745,486900
2018-03-16,90.160004,92.360001,88.889999,90.760002,82.472397,795300
2018-03-19,90.550003,90.550003,88.160004,88.889999,80.773148,326100
2018-03-20,88.930000,89.089996,87.230003,87.550003,79.555511,735200
2018-03-21,88.000000,90.459999,87.919998,89.610001,81.427406,359200
2018-03-22,88.440002,88.519997,83.610001,83.690002,76.047958,1009400
2018-03-23,84.010002,84.010002,82.589996,82.589996,75.048416,705200
2018-03-26,84.250000,85.180000,83.000000,84.900002,77.147491,690200
2018-03-27,85.529999,85.529999,83.820000,84.260002,76.565933,604400
2018-03-28,84.150002,84.309998,82.709999,83.129997,75.539101,619900
2018-03-29,84.080002,86.410004,84.080002,85.739998,77.910789,411300
2018-04-02,85.000000,86.110001,82.949997,83.339996,75.729935,396500
2018-04-03,84.000000,85.489998,84.000000,85.010002,77.247444,423400
2018-04-04,83.440002,84.680000,82.760002,84.529999,76.811279,450700
2018-04-05,85.330002,87.230003,85.260002,86.570000,78.664993,328400
2018-04-06,85.730003,86.349998,82.400002,83.029999,75.448235,564100
2018-04-09,83.680000,85.089996,83.199997,83.540001,75.911682,446400
2018-04-10,85.589996,86.940002,84.919998,86.449997,78.555954,424200
2018-04-11,86.150002,86.279999,84.330002,84.720001,76.983925,375200
2018-04-12,85.570000,87.190002,84.940002,86.870003,78.937599,513400
2018-04-13,87.760002,88.220001,85.900002,86.620003,78.710434,292800
2018-04-16,87.290001,87.830002,86.320000,87.529999,79.537346,276500
2018-04-17,88.279999,89.089996,87.910004,88.660004,80.564156,537000
2018-04-18,89.550003,90.639999,89.290001,89.419998,81.254753,586200
2018-04-19,89.220001,90.480003,88.169998,90.230003,81.990799,488100
2018-04-20,90.500000,90.610001,88.650002,89.660004,81.472847,428700
2018-04-23,89.320000,89.379997,87.730003,88.339996,80.273361,286800
2018-04-24,89.260002,90.199997,86.650002,87.699997,79.691811,693100
2018-04-25,87.230003,89.690002,86.669998,88.800003,80.691360,555300
2018-04-26,92.500000,93.730003,91.139999,93.029999,84.535103,985900
2018-04-27,92.809998,93.000000,88.769997,89.080002,80.945816,821300
2018-04-30,89.650002,89.949997,87.269997,87.919998,79.891716,594100
2018-05-01,87.180000,87.519997,85.070000,87.389999,79.410118,1073700
2018-05-02,87.930000,88.930000,87.089996,87.300003,79.328323,513500
2018-05-03,87.440002,89.059998,87.190002,88.510002,80.427864,581900
2018-05-04,88.300003,90.599998,87.830002,89.870003,81.663681,526400
2018-05-07,90.400002,91.790001,90.160004,91.470001,83.117569,428700
2018-05-08,91.059998,92.120003,91.059998,91.739998,83.362915,582800
2018-05-09,92.059998,92.410004,90.900002,91.040001,82.726822,349400
2018-05-10,91.290001,92.970001,91.050003,92.080002,83.671860,504500
2018-05-11,92.470001,92.949997,91.839996,91.900002,83.508301,239700
2018-05-14,92.059998,92.660004,91.489998,91.839996,83.453766,416800
2018-05-15,91.120003,93.000000,90.610001,92.650002,84.189812,482200
2018-05-16,92.699997,94.180000,92.699997,93.650002,85.098488,665000
2018-05-17,93.690002,95.540001,92.849998,95.400002,86.688705,812900
2018-05-18,95.250000,96.180000,95.059998,96.150002,87.370209,579400
2018-05-21,96.449997,96.449997,94.029999,94.400002,85.780006,355900
2018-05-22,94.889999,96.379997,94.610001,94.779999,86.125313,321000
2018-05-23,93.769997,94.250000,92.779999,94.000000,85.416542,409300
2018-05-24,93.470001,94.440002,93.290001,94.029999,85.900719,535400
2018-05-25,93.620003,93.629997,92.529999,92.900002,84.868416,481300
2018-05-29,91.919998,93.379997,91.870003,92.639999,84.630898,425800
2018-05-30,93.510002,95.080002,93.279999,94.449997,86.284409,381700
2018-05-31,95.690002,97.410004,93.529999,93.570000,85.480507,768600
2018-06-01,94.860001,95.230003,94.139999,94.250000,86.101715,621600
2018-06-04,94.250000,95.610001,94.169998,94.900002,86.695526,433100
2018-06-05,94.900002,95.599998,94.510002,95.349998,87.106613,302900
2018-06-06,96.050003,96.570000,95.029999,96.559998,88.211998,307000
2018-06-07,96.449997,96.699997,94.970001,95.790001,87.508560,647500
2018-06-08,95.730003,96.300003,95.279999,95.599998,87.334984,331500
2018-06-11,95.790001,95.910004,94.470001,95.529999,87.271049,277800
2018-06-12,95.970001,96.040001,94.750000,95.050003,86.832535,221700
2018-06-13,95.440002,95.550003,94.320000,94.769997,86.576729,497300
2018-06-14,95.879997,96.360001,94.849998,96.089996,87.782616,351500
2018-06-15,95.860001,95.860001,93.349998,94.000000,85.873322,801200
2018-06-18,93.040001,94.820000,93.000000,94.489998,86.320953,392600
2018-06-19,92.500000,92.500000,90.620003,91.959999,84.009674,500600
2018-06-20,92.750000,93.360001,91.419998,93.230003,85.169876,312500
2018-06-21,92.650002,92.699997,91.120003,91.959999,84.009674,437700
2018-06-22,92.570000,93.750000,92.459999,93.370003,85.297775,620300
2018-06-25,92.860001,92.860001,89.000000,90.000000,82.219124,516800
2018-06-26,89.930000,90.669998,88.839996,90.449997,82.630226,491300
2018-06-27,90.349998,90.669998,88.610001,88.769997,81.095451,360700
2018-06-28,88.250000,88.629997,86.430000,87.790001,80.200195,733100
2018-06-29,88.540001,88.830002,87.470001,87.540001,79.971802,402700
2018-07-02,86.589996,88.050003,86.440002,87.620003,80.044891,588000
2018-07-03,88.349998,88.930000,86.839996,86.980003,79.460213,283600
2018-07-05,88.050003,88.300003,87.089996,87.949997,80.346359,557200
2018-07-06,87.839996,88.860001,86.790001,88.320000,80.684395,319800
2018-07-09,89.220001,90.160004,88.419998,90.050003,82.264816,412500
2018-07-10,91.430000,92.589996,90.360001,91.160004,83.278862,484500
2018-07-11,90.000000,90.410004,88.839996,89.620003,81.871964,325600
2018-07-12,90.379997,91.510002,89.129997,89.540001,81.798897,324500
2018-07-13,89.540001,90.699997,89.139999,89.989998,82.209976,316900
2018-07-16,90.160004,90.989998,89.620003,89.910004,82.136909,404900
2018-07-17,89.870003,90.940002,89.629997,90.730003,82.886024,252900
2018-07-18,90.900002,92.610001,90.779999,92.519997,84.521263,407700
2018-07-19,91.860001,91.889999,90.669998,91.059998,83.187477,403500
2018-07-20,90.949997,91.529999,90.320000,91.040001,83.169220,430100
2018-07-23,91.279999,92.639999,90.989998,91.589996,83.671654,384300
2018-07-24,93.050003,94.150002,92.349998,92.699997,84.685692,679300
2018-07-25,92.620003,94.050003,91.040001,91.930000,83.982269,480200
2018-07-26,93.269997,94.000000,89.599998,92.110001,84.146713,1043400
2018-07-27,92.650002,92.839996,90.389999,90.720001,82.876892,559100
2018-07-30,91.190002,91.919998,90.830002,90.839996,82.986496,394600
2018-07-31,90.830002,91.099998,89.629997,90.199997,82.401825,713700
2018-08-01,90.300003,90.620003,89.769997,90.010002,82.228271,665100
2018-08-02,88.849998,90.389999,88.410004,89.870003,82.100395,664000
2018-08-03,88.849998,90.180000,88.760002,89.540001,81.798897,548500
2018-08-06,89.160004,90.279999,88.290001,90.150002,82.356163,795000
2018-08-07,91.209999,92.639999,90.660004,90.709999,82.867744,439600
2018-08-08,90.709999,91.269997,89.820000,90.449997,82.630226,574700
2018-08-09,90.470001,90.529999,89.650002,89.919998,82.146057,409400
2018-08-10,88.570000,89.370003,87.080002,88.540001,80.885368,368700
2018-08-13,88.790001,88.879997,87.070000,87.809998,80.218452,636100
2018-08-14,88.029999,88.419998,87.470001,87.699997,80.117966,518300
2018-08-15,86.519997,86.610001,84.610001,85.930000,78.500977,457600
2018-08-16,86.290001,87.699997,85.959999,87.389999,80.302017,516400
2018-08-17,87.300003,88.989998,86.430000,88.580002,81.395508,486400
2018-08-20,89.080002,89.910004,88.959999,89.279999,82.038719,311200
2018-08-21,89.529999,91.910004,89.529999,90.739998,83.380318,575700
2018-08-22,90.650002,91.010002,89.160004,89.449997,82.194939,399600
2018-08-23,89.129997,89.129997,86.839996,86.980003,79.925278,491100
2018-08-24,88.500000,88.500000,87.430000,87.889999,80.761467,445100
2018-08-27,88.150002,89.489998,87.620003,88.760002,81.560913,344900
2018-08-28,89.430000,89.900002,88.370003,88.800003,81.597664,372900
2018-08-29,88.660004,89.760002,87.849998,89.040001,81.818207,363000
2018-08-30,88.650002,88.650002,87.120003,87.690002,80.577713,417100
2018-08-31,87.250000,88.260002,87.010002,87.889999,80.761467,621500
2018-09-04,87.000000,88.250000,86.320000,87.059998,79.998787,337800
2018-09-05,86.900002,88.599998,86.750000,88.029999,80.890106,409800
2018-09-06,88.220001,89.099998,87.410004,88.250000,81.092262,352000
2018-09-07,85.879997,86.709999,84.080002,85.269997,78.353958,1271300
2018-09-10,85.400002,85.889999,84.769997,84.959999,78.069107,573000
2018-09-11,84.169998,85.839996,83.120003,85.389999,78.464226,471700
2018-09-12,85.629997,86.930000,85.400002,86.300003,79.300423,454900
2018-09-13,87.070000,87.070000,85.360001,85.769997,78.813416,320800
2018-09-14,86.040001,86.070000,84.830002,85.470001,78.537758,649400
2018-09-17,85.459999,86.540001,85.129997,85.199997,78.289658,315200
2018-09-18,85.949997,86.669998,85.370003,86.230003,79.236122,556700
2018-09-19,86.860001,88.120003,86.820000,87.730003,80.614464,407800
2018-09-20,89.010002,89.010002,87.580002,87.779999,80.660400,396500
2018-09-21,87.849998,87.910004,85.849998,86.290001,79.291237,757800
2018-09-24,86.110001,87.250000,85.419998,85.550003,78.611267,296200
2018-09-25,86.160004,86.669998,85.610001,86.610001,79.585281,328000
2018-09-26,86.180000,86.500000,84.779999,84.849998,77.968033,605000
2018-09-27,85.059998,85.900002,84.800003,85.120003,78.216125,454400
2018-09-28,84.669998,86.010002,84.669998,85.290001,78.372345,332100
2018-10-01,85.879997,86.589996,84.989998,86.019997,79.043144,376400
2018-10-02,84.190002,85.750000,84.190002,85.330002,78.409111,690300
2018-10-03,85.820000,85.959999,85.199997,85.769997,78.813416,301900
2018-10-04,85.989998,86.610001,85.019997,85.150002,78.243698,349500
2018-10-05,84.589996,85.430000,83.290001,83.720001,76.929680,713700
2018-10-08,83.680000,85.220001,82.779999,84.989998,78.096687,999100
2018-10-09,84.930000,85.629997,84.239998,84.349998,77.508583,637600
2018-10-10,84.089996,84.389999,82.000000,82.080002,75.422707,659800
2018-10-11,82.000000,83.220001,80.489998,81.449997,74.843803,724800
2018-10-12,82.739998,82.739998,80.900002,81.779999,75.147041,684300
2018-10-15,81.510002,82.900002,81.190002,81.339996,74.742714,874200
2018-10-16,82.169998,82.370003,81.349998,82.330002,75.652435,542600
2018-10-17,82.309998,83.250000,81.510002,83.180000,76.433495,531400
2018-10-18,82.900002,83.150002,81.250000,81.430000,74.825417,602400
2018-10-19,81.750000,81.779999,80.510002,81.070000,74.494629,291100
2018-10-22,80.129997,81.860001,80.129997,81.510002,74.898926,571400
2018-10-23,79.949997,80.910004,79.339996,80.419998,73.897346,680700
2018-10-24,79.739998,80.849998,76.349998,76.489998,70.286095,1032400
2018-10-25,75.980003,78.760002,75.300003,77.989998,71.664421,1457400
2018-10-26,76.290001,77.279999,75.059998,76.239998,70.056366,817000
2018-10-29,77.330002,77.839996,74.650002,75.430000,69.312073,451500
2018-10-30,75.290001,77.150002,75.099998,76.940002,70.699600,784100
2018-10-31,77.730003,79.589996,77.610001,78.919998,72.519012,635000
2018-11-01,79.629997,81.389999,79.169998,80.980003,74.411919,532100
2018-11-02,81.910004,82.550003,81.040001,82.139999,75.477844,470600
2018-11-05,82.449997,83.339996,81.279999,81.980003,75.330818,528300
2018-11-06,82.019997,82.599998,81.449997,82.360001,75.679985,317500
2018-11-07,83.269997,83.669998,81.910004,82.839996,76.121071,362600
2018-11-08,82.750000,83.440002,81.349998,81.779999,75.147041,301600
2018-11-09,81.080002,81.400002,79.559998,81.059998,74.485420,676500
2018-11-12,81.110001,81.940002,80.459999,80.760002,74.209770,511300
2018-11-13,81.019997,82.699997,80.550003,81.199997,74.614075,276700
2018-11-14,81.449997,82.320000,79.949997,80.910004,74.347603,520300
2018-11-15,80.180000,81.489998,79.989998,81.400002,75.262962,291200
2018-11-16,81.129997,82.050003,80.980003,81.599998,75.447876,263000
2018-11-19,81.470001,81.820000,79.919998,80.370003,74.310638,741400
2018-11-20,78.980003,79.610001,77.769997,78.900002,72.951447,549400
2018-11-21,79.559998,80.879997,79.150002,79.849998,73.829811,348100
2018-11-23,78.510002,80.169998,77.779999,79.480003,73.487724,307900
2018-11-26,79.519997,80.820000,79.059998,79.480003,73.487724,387600
2018-11-27,78.500000,78.790001,76.169998,77.220001,71.398102,859200
2018-11-28,77.440002,80.010002,76.440002,79.930000,73.903786,480400
2018-11-29,79.870003,80.309998,79.419998,79.809998,73.792831,371400
2018-11-30,79.440002,80.559998,79.440002,80.449997,74.384583,425100
2018-12-03,82.279999,82.750000,79.900002,80.750000,74.661964,510600
2018-12-04,80.809998,81.360001,78.120003,78.160004,72.267242,752100
2018-12-06,76.349998,78.029999,75.900002,78.019997,72.137787,505600
2018-12-07,78.309998,79.519997,75.620003,75.910004,70.186874,628700
2018-12-10,75.800003,76.129997,74.500000,75.339996,69.659859,458400
2018-12-11,76.589996,76.610001,74.839996,74.930000,69.280762,779700
2018-12-12,76.000000,76.760002,75.099998,75.260002,69.585884,560700
2018-12-13,76.339996,76.339996,74.809998,74.849998,69.206787,637900
2018-12-14,73.940002,76.070000,73.870003,74.029999,68.448624,1280800
2018-12-17,74.160004,75.349998,72.959999,73.250000,67.727417,863800
2018-12-18,73.610001,74.580002,72.940002,73.919998,68.346909,882300
2018-12-19,73.970001,74.889999,71.820000,72.099998,66.664124,762000
2018-12-20,72.180000,73.230003,70.900002,71.370003,65.989159,655300
2018-12-21,71.349998,72.709999,70.540001,70.760002,65.425140,1317900
2018-12-24,70.459999,70.949997,69.370003,69.470001,64.232414,418300
2018-12-26,69.660004,72.029999,68.620003,71.940002,66.516174,534300
2018-12-27,70.550003,71.790001,69.320000,71.779999,66.368240,665300
2018-12-28,72.019997,72.360001,70.849998,71.180000,65.813484,453300
2018-12-31,71.480003,71.800003,69.889999,71.169998,65.804237,453100
2019-01-02,69.800003,72.160004,69.059998,71.489998,66.100113,378300
2019-01-03,71.110001,71.580002,69.599998,69.699997,64.445068,528800
2019-01-04,71.260002,72.870003,70.839996,72.580002,67.107933,418700
2019-01-07,73.230003,73.779999,71.809998,72.400002,66.941505,584500
2019-01-08,73.220001,75.339996,73.220001,75.139999,69.474922,724500
2019-01-09,76.129997,76.860001,74.349998,75.480003,69.789291,470000
2019-01-10,74.769997,76.279999,74.610001,76.150002,70.408783,334700
2019-01-11,75.809998,76.830002,75.389999,76.430000,70.667656,402300
2019-01-14,75.739998,76.309998,74.849998,75.809998,70.094421,316000
2019-01-15,76.459999,76.620003,74.379997,74.919998,69.271515,264600
2019-01-16,75.400002,76.629997,75.400002,76.120003,70.381042,271700
2019-01-17,75.839996,78.059998,75.550003,77.260002,71.435097,466300
2019-01-18,77.790001,78.540001,77.199997,78.419998,72.507637,297400
2019-01-22,77.500000,77.690002,76.370003,77.260002,71.435097,316100
2019-01-23,77.779999,77.779999,76.260002,76.550003,70.778633,467200
2019-01-24,76.279999,76.889999,75.870003,76.459999,70.695396,220000
2019-01-25,77.809998,78.750000,77.190002,78.320000,72.415169,250700
2019-01-28,77.730003,78.610001,76.889999,78.559998,72.637085,192300
2019-01-29,79.360001,80.419998,79.089996,79.790001,73.774345,377700
2019-01-30,80.879997,81.980003,79.860001,81.129997,75.013313,354800
2019-01-31,80.430000,82.769997,79.400002,81.879997,75.706764,596500
2019-02-01,82.379997,83.080002,82.010002,82.500000,76.280029,550200
2019-02-04,82.389999,83.489998,81.989998,83.180000,76.908768,451400
2019-02-05,83.029999,83.290001,82.480003,83.230003,76.954994,325600
2019-02-06,82.779999,83.470001,82.570000,83.040001,76.779320,447000
2019-02-07,82.750000,83.190002,81.349998,82.000000,75.817719,311600
2019-02-08,81.760002,82.470001,80.949997,82.059998,75.873192,258500
2019-02-11,82.099998,82.410004,81.519997,82.190002,75.993408,272100
2019-02-12,82.790001,84.239998,82.739998,84.059998,77.722420,282100
2019-02-13,84.720001,84.980003,83.650002,84.180000,77.833359,337300
2019-02-14,83.529999,84.250000,83.180000,83.720001,77.408035,322900
2019-02-15,84.550003,85.029999,83.830002,84.250000,77.898094,286600
2019-02-19,83.809998,84.680000,83.809998,84.459999,78.092247,487400
2019-02-20,85.000000,86.709999,84.930000,86.510002,79.987717,553200
2019-02-21,88.139999,89.779999,88.050003,89.589996,82.835487,861400
2019-02-22,90.440002,91.919998,89.010002,89.220001,82.493385,711700
2019-02-25,89.949997,91.570000,89.410004,90.660004,83.824821,792800
2019-02-26,90.550003,91.370003,89.949997,90.110001,83.316292,542800
2019-02-27,90.150002,90.500000,89.620003,90.239998,83.436485,470200
2019-02-28,90.169998,90.169998,88.940002,89.250000,82.521133,486600
2019-03-01,89.730003,90.099998,88.360001,89.260002,82.530373,429700
2019-03-04,89.440002,89.940002,88.739998,89.610001,82.853981,421700
2019-03-05,89.610001,90.129997,89.239998,89.519997,82.770767,318100
2019-03-06,89.489998,89.489998,87.889999,88.150002,81.504044,488200
2019-03-07,87.980003,87.980003,86.680000,87.510002,80.912308,443600
2019-03-08,86.709999,86.709999,85.739998,86.250000,79.747299,476800
2019-03-11,86.690002,87.919998,86.160004,87.860001,81.235916,537900
2019-03-12,88.190002,88.970001,87.989998,88.330002,81.670486,326200
2019-03-13,88.910004,88.989998,88.349998,88.589996,81.910881,451300
2019-03-14,87.699997,87.900002,86.930000,87.160004,81.092140,396900
2019-03-15,87.160004,88.419998,86.809998,87.500000,81.408478,1136400
2019-03-18,87.980003,89.209999,87.820000,88.480003,82.320251,452000
